post,ques,ans,ans1,severity1,bully1,ans2,severity2,bully2,ans3,severity3,bully3,fin
Q: more of an observer than a &#039;doer&#039;.. and yes the dirtiness can keep life a bit interesting..and i wish i could visit!! i want to  and it will happen eventually!.. and you have trouble making the first move? so what happens when 2 people have trouble..<br>A: I do have trouble making the first move but...,more of an observer than a &#039;doer&#039;.. and yes the dirtiness can keep life a bit interesting..and i wish i could visit!! i want to  and it will happen eventually!.. and you have trouble making the first move? so what happens when 2 people have trouble.., I do have trouble making the first move but...,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: most amazing thing you&#039;ve ever seen?<br>A: Ummmm  other than Kathryn Prescott half naked in the intro of episode 2? ;) haha  joking. Probably some traditional things like certain weather changes  animals doing funny things  I don't know lol. Im boring with this answer  but can I go with the sweet answer?  The way of two people falling in love is one of the beautiful things known to man ;) lol,most amazing thing you&#039;ve ever seen?, Ummmm  other than Kathryn Prescott half naked in the intro of episode 2? ;) haha  joking. Probably some traditional things like certain weather changes  animals doing funny things  I don't know lol. Im boring with this answer  but can I go with the sweet answer?  The way of two people falling in love is one of the beautiful things known to man ;) lol,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: most favorite song ever?<br>A: Ummmmmmmmmmmmmmmmmmmmm  ummmmmmmmmmmmmmmmmmmmmmmmm  ummmmmmmmmmmmmmmmmmmm  I don't think I have one :/  Ummmmmmmmmmmm  ummmmmmmm  ummmmmmmmmmmmmmmmm  perhaps...... Ummmmmmmmm...yeah  don't have one :),most favorite song ever?, Ummmmmmmmmmmmmmmmmmmmm  ummmmmmmmmmmmmmmmmmmmmmmmm  ummmmmmmmmmmmmmmmmmmm  I don't think I have one :/  Ummmmmmmmmmmm  ummmmmmmm  ummmmmmmmmmmmmmmmm  perhaps...... Ummmmmmmmm...yeah  don't have one :),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: most influential person in your life?<br>A: Ummmm  hmmmm  this means I need to think... I don't think there is anyone as such. There are elements in certain people  and traits that I love over a mixed variety of people.,most influential person in your life?, Ummmm  hmmmm  this means I need to think... I don't think there is anyone as such. There are elements in certain people  and traits that I love over a mixed variety of people.,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: most people are asses... agree? disagree? expand on this?<br>A: I agree and disagree. People are what we make of them  and some people come across twats and some people kind. It depends on how we get along with them  the factors that stop us from clashing. Often things that you have in common can stop you relating to someone  so all in all  it depends on the person as to whether someone is an ass or not :P,most people are asses... agree? disagree? expand on this?, I agree and disagree. People are what we make of them  and some people come across twats and some people kind. It depends on how we get along with them  the factors that stop us from clashing. Often things that you have in common can stop you relating to someone  so all in all  it depends on the person as to whether someone is an ass or not :P,No,0,None,No,0,n/a,No,0,N/a,No
Q: my bedroom is upstairs  i could take the long 14steps upstairs to my double bed  or risk staying down here &amp;falling asleep?<br>A: Take the long 14 steps upstairs (lazy butt :P) and fall asleep in comfort :),my bedroom is upstairs  i could take the long 14steps upstairs to my double bed  or risk staying down here &amp;falling asleep?, Take the long 14 steps upstairs (lazy butt :P) and fall asleep in comfort :),No,0,n/a,No,0,None,Yes,1,lazy butt :P,invalid
Q: my brother made a dog bite my face<br>A: WTF? Did he shove some kind of meet on your face???? A dog bit your face? In seriousness? :I,my brother made a dog bite my face, WTF? Did he shove some kind of meet on your face???? A dog bit your face? In seriousness? :I,No,0,n/a,No,0,n/a,No,0,N/A,No
Q: My brother.<br>A: WTF?! WHY? Being a typical brother? :(,My brother., WTF?! WHY? Being a typical brother? :(,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: my dads on nights so when he gets home it&#039;ll be 5am  no longer valentines.<br>A: Sucks to be him doesn't it?! What does he do? and don't say late night from being out with the girlfriend ;),my dads on nights so when he gets home it&#039;ll be 5am  no longer valentines., Sucks to be him doesn't it?! What does he do? and don't say late night from being out with the girlfriend ;),No,0,n/a,No,0,n/a,Yes,1,Sucks to,invalid
Q: my hair feels soooooooo soft right now... :-) <333<br>A: Awwwww! I love soft hair <3333! Its a sign of good condition :) So goooo you!,my hair feels soooooooo soft right now... :-) <333, Awwwww! I love soft hair <3333! Its a sign of good condition :) So goooo you!,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: My jaffa cake question started all of this :L WOO ME. (its a simple question really being as they&#039;re called jaffa CAKES) x<br>A: HAHAHAHA! I still class them as a biscuit :) I mean  would you eat a whole packet of cakes? NO! A whole packet of Jaffa biscuits? Yes :),My jaffa cake question started all of this :L WOO ME. (its a simple question really being as they&#039;re called jaffa CAKES) x, HAHAHAHA! I still class them as a biscuit :) I mean  would you eat a whole packet of cakes? NO! A whole packet of Jaffa biscuits? Yes :),No,0,N/a,No,0,n/a,No,0,n/a,No
Q: my puppy says hi! *woof  woof*<br>A: Hello Puppy! All my cats say hi too! *meow!*. Now be good  and please do not chase :),my puppy says hi! *woof  woof*, Hello Puppy! All my cats say hi too! *meow!*. Now be good  and please do not chase :),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: my questions aren&#039;t very interesting :-( :-P<br>A: No they are :) Its keeping me entertained  and if im keeping you entertained with my answers  we are on to a winner :D,my questions aren&#039;t very interesting :-( :-P, No they are :) Its keeping me entertained  and if im keeping you entertained with my answers  we are on to a winner :D,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: my tv is brokennnn!!!! ahhhhh!!!<br>A: :(((( You can borrow mine if you like? Im watching the Skins House party  and its not that fantastic  anyway. Welcome to mine :),my tv is brokennnn!!!! ahhhhh!!!, :(((( You can borrow mine if you like? Im watching the Skins House party  and its not that fantastic  anyway. Welcome to mine :),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Naah but that would be awesome  Louise&#039;s mixtape is what Rosie made for me.<br>A: How cute....and you wonder why I didnt ship Lousie :P,Naah but that would be awesome  Louise&#039;s mixtape is what Rosie made for me., How cute....and you wonder why I didnt ship Lousie :P,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name 2 jobs you&#039;d not like to do and why?<br>A: 1) Clean anyone else's crap  aka a maid lol.  2) Something that involved NO creativity what so ever  for example an office job or something. Sitting there  doing the same thing day in day out  just kill me...,Name 2 jobs you&#039;d not like to do and why?, 1) Clean anyone else's crap  aka a maid lol.  2) Something that involved NO creativity what so ever  for example an office job or something. Sitting there  doing the same thing day in day out  just kill me...,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name 3 of the best places you have ever been to?<br>A: Ermmmm  Florida  Key West  and Los Angeles.,Name 3 of the best places you have ever been to?, Ermmmm  Florida  Key West  and Los Angeles.,No,0,n/a,No,0,n/a,No,0,None,No
Q: Name 3 of the Sexiest parts of a girl&#039;s body?<br>A: so by parts  you don't mean face? Okay  so legs  torso and neck :),Name 3 of the Sexiest parts of a girl&#039;s body?, so by parts  you don't mean face? Okay  so legs  torso and neck :),No,0,n/a,No,0,n/a,No,0,None,No
Q: Name 3 things you couldn&#039;t live without? why?<br>A: Phone  because I NEED to be in contact with people (even if its pretty crap most of the time)  Car keys  because I need to be getting around and Money? Because you can't get very far without some dosh these days...,Name 3 things you couldn&#039;t live without? why?, Phone  because I NEED to be in contact with people (even if its pretty crap most of the time)  Car keys  because I need to be getting around and Money? Because you can't get very far without some dosh these days...,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name 5 of the most important things in your life?<br>A: Family  Friends  Security (ie. home  car  money  career)  Happiness and Love.,Name 5 of the most important things in your life?, Family  Friends  Security (ie. home  car  money  career)  Happiness and Love.,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name a movie or movies you can watch over and over?<br>A: Hmmm  okay. It depends on my mood  but ANY disney film  The Descent  Freaky Friday (new one)  Moulin Rouge  LOADS! But mainly happy feel good films :),Name a movie or movies you can watch over and over?, Hmmm  okay. It depends on my mood  but ANY disney film  The Descent  Freaky Friday (new one)  Moulin Rouge  LOADS! But mainly happy feel good films :),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name someone you can tell just about anything to?<br>A: You? ;),Name someone you can tell just about anything to?, You? ;),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name the clothing store you shop at the most?<br>A: Probably H&amp;M. I love some of the stuff they get in there. I do like Unique things though  so I tend to shop wherever  and pull things together that work best for me :) I get comments on my clothing from time to time  usually from my Dad lol &quot;Kelly  wtf?&quot; &quot;Dad  you live in jeans and a T-Shirt. Be a little bit creative&quot; lol. I once wore my dressing gown to the Skins House Party. Its silk  so it just looked like a Jacket  but still  an original jacket ;) lol,Name the clothing store you shop at the most?, Probably H&amp;M. I love some of the stuff they get in there. I do like Unique things though  so I tend to shop wherever  and pull things together that work best for me :) I get comments on my clothing from time to time  usually from my Dad lol &quot;Kelly  wtf?&quot; &quot;Dad  you live in jeans and a T-Shirt. Be a little bit creative&quot; lol. I once wore my dressing gown to the Skins House Party. Its silk  so it just looked like a Jacket  but still  an original jacket ;) lol,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name your 2 favorite colors and why are they your favorite colors?<br>A: Blue and Purple. They are so vibrant  and I love to wear bright things because it expresses personality :) Not like CLOWN vibrant  but still colourful :),Name your 2 favorite colors and why are they your favorite colors?, Blue and Purple. They are so vibrant  and I love to wear bright things because it expresses personality :) Not like CLOWN vibrant  but still colourful :),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Name your least favorite feature?<br>A: My body. Im so freaking tall  and I hate it because I can't wear heels :( My friends are pretty short too  so that makes me look like the sore thumb while on a night out lol.,Name your least favorite feature?, My body. Im so freaking tall  and I hate it because I can't wear heels :( My friends are pretty short too  so that makes me look like the sore thumb while on a night out lol.,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: Names? I&#039;m one of your keenest followers on Twitter.... drink? Meal? Rampant sex? Or a combination of all the above?<br>A: Are you perhaps from Lester ;);),Names? I&#039;m one of your keenest followers on Twitter.... drink? Meal? Rampant sex? Or a combination of all the above?, Are you perhaps from Lester ;);),No,0,n/a,No,0,n/a,No,0,n/a,No
Q: naomily or spashley?<br>A: Oh god! Do you even need me to answer that?! lol NAOMILY! Spashley were amazing until the writers ruined it. Im seeing a recurring theme here O_O Lets not think about it...,naomily or spashley?, Oh god! Do you even need me to answer that?! lol NAOMILY! Spashley were amazing until the writers ruined it. Im seeing a recurring theme here O_O Lets not think about it...,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: NARR I WAS SHARING THE LOVE FOR LOUISEEEE!!!!!!<br>A: Of course.,NARR I WAS SHARING THE LOVE FOR LOUISEEEE!!!!!!, Of course.,No,0,n/a,No,0,n/a,No,0,n/a,No
Q: NARRR MAN JEEZE AINT SHORT FOR JESUS.<br>A: It is when my name is in the context.,NARRR MAN JEEZE AINT SHORT FOR JESUS., It is when my name is in the context.,No,0,n/a,No,0,n/a,No,0,n/a,No
